XP_016710038.1	XP_016710038.1
VVA23740.1	VVA23740.1
XP_021748862.1	XP_021748862.1
XP_022035740.1	XP_022035740.1
XP_022035740.1	OTG29316.1
XP_024992826.1	XP_024992826.1
XP_024992826.1	KVH89053.1
XP_010669265.1	XP_010669265.1
XP_010669265.1	KMT20340.1
KAE8697270.1	KAE8697270.1
VVB06869.1	VVB06869.1
XP_006396305.2	XP_006396305.2
BAJ34074.1	BAJ34074.1
ESQ37758.1	ESQ37758.1
XP_027115389.1	XP_027115389.1
XP_011023207.1	XP_011023207.1
PSS24207.1	PSS24207.1
XP_021760343.1	XP_021760343.1
XP_023746395.1	XP_023746395.1
XP_023746395.1	PLY64243.1
XP_010053796.1	XP_010053796.1
XP_028794762.1	XP_028794762.1
At_72B1_S3	NP_192016.1
At_72B1_S3	Q9M156.1
At_72B1_S3	2VCE_A
At_72B1_S3	2VCH_A
At_72B1_S3	2VG8_A
At_72B1_S3	AAK25972.1
At_72B1_S3	CAB80916.1
At_72B1_S3	AAK64133.1
At_72B1_S3	AAM61455.1
At_72B1_S3	AEE81977.1
At_72B1_S3	AHL38715.1
At_72B1_S3	At_72B1_S3
XP_021969657.1	XP_021969657.1
XP_021969657.1	OTG22338.1
KFK30683.1	KFK30683.1
BAI65909.1	BAI65909.1
XP_002872912.1	XP_002872912.1
XP_002872912.1	EFH49171.1
XP_015889373.1	XP_015889373.1
OAP00532.1	OAP00532.1
XP_010053797.1	XP_010053797.1
XP_010053797.1	KCW78151.1
XP_023529187.1	XP_023529187.1
XP_018827906.1	XP_018827906.1
KAE8726741.1	KAE8726741.1
KCW78150.1	KCW78150.1
XP_006290216.1	XP_006290216.1
XP_006290216.1	EOA23114.1
BBB16128.1	BBB16128.1
XP_017235599.1	XP_017235599.1
XP_017235599.1	KZN04541.1
XP_008350138.1	XP_008350138.1
XP_022924811.1	XP_022924811.1
KAE8681538.1	KAE8681538.1
XP_016735486.1	XP_016735486.1
XP_016735486.1	PPD82599.1
XP_016735486.1	TYG40944.1
XP_016735486.1	TYH38805.1
XP_016735486.1	KAB1998964.1
XP_031374946.1	XP_031374946.1
XP_031374946.1	OWM68669.1
XP_031374946.1	PKI76655.1
ACB56923.1	ACB56923.1
PWA37338.1	PWA37338.1
XP_002280923.1	XP_002280923.1
XP_002280923.1	CBI40488.3
XP_002280923.1	RVX09917.1
XP_019239435.1	XP_019239435.1
XP_019239435.1	XP_019257988.1
XP_019239435.1	OIS96295.1
XP_019239435.1	OIT21022.1
XP_019239435.1	AQQ16702.1
XP_019239435.1	AQQ16714.1
TYI50811.1	TYI50811.1
XP_022979638.1	XP_022979638.1
XP_012437747.1	XP_012437747.1
XP_012437747.1	KJB49530.1
XP_024176111.1	XP_024176111.1
TQE13474.1	TQE13474.1
BAF75896.1	BAF75896.1
PPS19806.1	PPS19806.1
PPS19806.1	TYH10226.1
PPS19806.1	TYI19391.1
PPS19806.1	KAB2074406.1
XP_030457300.1	XP_030457300.1
XP_026440946.1	XP_026440946.1
XP_026440946.1	RZC91323.1
TKY61277.1	TKY61277.1
XP_010095793.1	XP_010095793.1
XP_010095793.1	EXB62213.1
XP_022895845.1	XP_022895845.1
TYJ26917.1	TYJ26917.1
XP_017614808.1	XP_017614808.1
XP_016738143.1	XP_016738143.1
XP_017215354.1	XP_017215354.1
XP_017215354.1	KZM88170.1
PIN13880.1	PIN13880.1
TYH63046.1	TYH63046.1
XP_030540911.1	XP_030540911.1
TYG61637.1	TYG61637.1
TYG61637.1	KAB2021656.1
XP_022035741.1	XP_022035741.1
XP_022035741.1	OTG29317.1
XP_016745577.1	XP_016745577.1
XP_009788732.1	XP_009788732.1
ACJ85806.1	ACJ85806.1
ACJ85806.1	AFK49009.1
XP_019257343.1	XP_019257343.1
XP_019257343.1	OIS96301.1
XP_017636519.1	XP_017636519.1
TYH95767.1	TYH95767.1
AFX67020.1	AFX67020.1
XP_003626556.1	XP_003626556.1
XP_003626556.1	AES82774.1
XP_003626556.1	RHN49531.1
XP_026379888.1	XP_026379888.1
XP_026379888.1	RZC57264.1
KAA8528256.1	KAA8528256.1
KAB2595824.1	KAB2595824.1
XP_008376064.2	XP_008376064.2
XP_027932240.1	XP_027932240.1
XP_026425522.1	XP_026425522.1
XP_026425522.1	RZC84885.1
PQQ12478.1	PQQ12478.1
XP_009350467.1	XP_009350467.1
XP_016489675.1	XP_016489675.1
XP_030457438.1	XP_030457438.1
QCD77545.1	QCD77545.1
PPD98686.1	PPD98686.1
NP_001351694.1	NP_001351694.1
XP_011093530.1	XP_011093530.1
BAF49302.1	BAF49302.1
TYG89788.1	TYG89788.1
XP_023540395.1	XP_023540395.1
AGU14071.1	AGU14071.1
XP_027350575.1	XP_027350575.1
XP_012481207.1	XP_012481207.1
XP_012481207.1	KJB09679.1
RID43193.1	RID43193.1
XP_030488880.1	XP_030488880.1
XP_022947541.1	XP_022947541.1
XP_017216596.1	XP_017216596.1
XP_017216596.1	XP_017216597.1
XP_017216596.1	KZM88168.1
XP_014491619.1	XP_014491619.1
XP_030488749.1	XP_030488749.1
RQL82217.1	RQL82217.1
XP_008437921.1	XP_008437921.1
XP_008437921.1	ADN34176.1
XP_008437921.1	TYK17661.1
XP_008437921.1	KAA0048907.1
AFJ52917.1	AFJ52917.1
XP_022974623.1	XP_022974623.1
XP_017437329.1	XP_017437329.1
XP_017437329.1	KOM52954.1
XP_017437329.1	BAT87866.1
XP_009111416.1	XP_009111416.1
XP_009111416.1	VDC58138.1
XP_004306692.1	XP_004306692.1
XP_012835650.1	XP_012835650.1
XP_012835650.1	EYU38906.1
XP_026405940.1	XP_026405940.1
XP_026405940.1	RZC72629.1
XP_019455725.1	XP_019455725.1
XP_019455725.1	OIW04631.1
XP_013684345.1	XP_013684345.1
XP_013718524.1	XP_013718524.1
XP_016181161.1	XP_016181161.1
XP_016181161.1	XP_025631651.1
XP_016181161.1	RYR24028.1
VDD27695.1	VDD27695.1
VDD23942.1	VDD23942.1
RID75502.1	RID75502.1
PIN26543.1	PIN26543.1
XP_013660542.1	XP_013660542.1
XP_009128501.1	XP_009128501.1
XP_009128501.1	XP_013719370.1
XP_009128501.1	RID75505.1
XP_009128501.1	VDC89634.1
KAB2056438.1	KAB2056438.1
VDD23940.1	VDD23940.1
BBB16127.1	BBB16127.1
XP_013638593.1	XP_013638593.1
KAB2052407.1	KAB2052407.1
XP_022974925.1	XP_022974925.1
XP_022974925.1	XP_022974926.1
PIA49081.1	PIA49081.1
AEM43001.1	AEM43001.1
XP_020213858.1	XP_020213858.1
XP_015947947.1	XP_015947947.1
XP_013622316.1	XP_013622316.1
XP_010053798.1	XP_010053798.1
XP_009128506.1	XP_009128506.1
XP_009128506.1	VDC89642.1
XP_015968391.1	XP_015968391.1
XP_009134508.1	XP_009134508.1
XP_009134508.1	XP_013735320.1
AUI41117.1	AUI41117.1
AQQ16625.1	AQQ16625.1
XP_019191010.1	XP_019191010.1
KAA8520934.1	KAA8520934.1
XP_025603418.1	XP_025603418.1
PIN13879.1	PIN13879.1
XP_013613035.1	XP_013613035.1
KAA3476227.1	KAA3476227.1
RID39975.1	RID39975.1
XP_016205282.1	XP_016205282.1
XP_016205282.1	XP_025662881.1
XP_016205282.1	RYR02633.1
KAE8676873.1	KAE8676873.1
XP_031113669.1	XP_031113669.1
QDM38905.1	QDM38905.1
XP_022974927.1	XP_022974927.1
GAU13622.1	GAU13622.1
XP_009119690.1	XP_009119690.1
NP_001302991.1	NP_001302991.1
NP_001302991.1	CAM31954.1
VDC81140.1	VDC81140.1
XP_013666324.1	XP_013666324.1
XP_022023139.1	XP_022023139.1
XP_022023139.1	OTF87452.1
XP_012843823.1	XP_012843823.1
XP_012843823.1	EYU32219.1
XP_007147290.1	XP_007147290.1
XP_007147290.1	ESW19284.1
XP_009377277.2	XP_009377277.2
XP_009377277.2	XP_009377276.2
XP_018448007.1	XP_018448007.1
XP_017215417.1	XP_017215417.1
XP_017215417.1	KZM88169.1
XP_013621576.1	XP_013621576.1
XP_013619549.1	XP_013619549.1
RID70902.1	RID70902.1
XP_004133821.1	XP_004133821.1
XP_004133821.1	KGN56443.1
XP_022020628.1	XP_022020628.1
XP_022020628.1	OTF87454.1
XP_018452323.1	XP_018452323.1
XP_018473411.1	XP_018473411.1
VDD16621.1	VDD16621.1
XP_025638642.1	XP_025638642.1
XP_025638642.1	RYR75037.1
RYR75036.1	RYR75036.1
BAF75897.1	BAF75897.1
XP_019440430.1	XP_019440430.1
XP_019440430.1	XP_019440431.1
XP_019440430.1	XP_019440432.1
XP_019440430.1	OIW13577.1
NP_001235053.1	NP_001235053.1
NP_001235053.1	XP_028226845.1
NP_001235053.1	CAM31955.1
NP_001235053.1	KRH68895.1
NP_001235053.1	RZC22521.1
XP_013718503.1	XP_013718503.1
XP_030540984.1	XP_030540984.1
AEM43000.1	AEM43000.1
PNY00479.1	PNY00479.1
XP_013693709.1	XP_013693709.1
XP_013693709.1	CDY15179.1
PSS11327.1	PSS11327.1
XP_022025292.1	XP_022025292.1
OTF87455.1	OTF87455.1
KAD3069084.1	KAD3069084.1
XP_022856674.1	XP_022856674.1
BBN60796.1	BBN60796.1
KAA8520724.1	KAA8520724.1
XP_019440433.1	XP_019440433.1
RVX09918.1	RVX09918.1
XP_010661895.1	XP_010661895.1
XP_006418419.1	XP_006418419.1
XP_006418419.1	ESQ36772.1
RYR75035.1	RYR75035.1
RYR02634.1	RYR02634.1
OTG29300.1	OTG29300.1
XP_022025130.1	XP_022025130.1
XP_022025130.1	OTF87456.1
XP_004516402.1	XP_004516402.1
XP_004516402.1	AGU14143.1
AGV54472.1	AGV54472.1
XP_018466826.1	XP_018466826.1
AQD20582.1	AQD20582.1
XP_016514464.1	XP_016514464.1
AAB61023.1	AAB61023.1
RDX58704.1	RDX58704.1
XP_019238796.1	XP_019238796.1
XP_019238796.1	OIT21488.1
XP_019238796.1	AQQ16717.1
ABL85472.1	ABL85472.1
EEF28476.1	EEF28476.1
OVA00842.1	OVA00842.1
XP_026427676.1	XP_026427676.1
XP_026427676.1	RZC84886.1
RVX04045.1	RVX04045.1
QDM38907.1	QDM38907.1
XP_019459062.1	XP_019459062.1
XP_019459062.1	OIW02320.1
XP_024988961.1	XP_024988961.1
XP_024988961.1	KVH97274.1
XP_009616889.1	XP_009616889.1
ACD87062.1	ACD87062.1
ACD87062.1	ANS59121.1
AKA44589.1	AKA44589.1
OAP17404.1	OAP17404.1
RVW43180.1	RVW43180.1
XP_019072060.1	XP_019072060.1
XP_019072060.1	CBI34463.3
NP_001322549.1	NP_001322549.1
NP_001322549.1	ANM60250.1
At_72B3_S42	NP_171649.1
At_72B3_S42	Q9LNI1.1
At_72B3_S42	AAF97321.1
At_72B3_S42	ABP88123.1
At_72B3_S42	AEE27284.1
At_72B3_S42	AHL38976.1
At_72B3_S42	At_72B3_S42
XP_031270892.1	XP_031270892.1
KAE8728901.1	KAE8728901.1
AFJ52916.1	AFJ52916.1
RWR93185.1	RWR93185.1
TYJ04825.1	TYJ04825.1
PPD75156.1	PPD75156.1
XP_019100747.1	XP_019100747.1
PPS15414.1	PPS15414.1
XP_002303638.2	XP_002303638.2
XP_002303638.2	PNT45461.1
XP_019059663.1	XP_019059663.1
RQO88325.1	RQO88325.1
RWR96520.1	RWR96520.1
XP_003553781.1	XP_003553781.1
XP_003553781.1	XP_028217772.1
XP_003553781.1	KRG97146.1
XP_003553781.1	RZB49707.1
KAB5564590.1	KAB5564590.1
XP_028063333.1	XP_028063333.1
XP_028098461.1	XP_028098461.1
XP_030951917.1	XP_030951917.1
XP_010099247.1	XP_010099247.1
XP_010099247.1	EXB77511.1
XP_028080981.1	XP_028080981.1
XP_028080981.1	THG09113.1
BAD43267.1	BAD43267.1
XP_027337373.1	XP_027337373.1
XP_023899281.1	XP_023899281.1
XP_028054563.1	XP_028054563.1
XP_028054563.1	THG21474.1
XP_026427938.1	XP_026427938.1
XP_028065575.1	XP_028065575.1
XP_028065575.1	THG16247.1
XP_010556589.1	XP_010556589.1
XP_020870180.1	XP_020870180.1
XP_020870180.1	EFH65630.1
TXG63000.1	TXG63000.1
EPS59751.1	EPS59751.1
PIA49079.1	PIA49079.1
TMW85405.1	TMW85405.1
XP_011022526.1	XP_011022526.1
XP_015089477.1	XP_015089477.1
XP_010556588.1	XP_010556588.1
OVA01929.1	OVA01929.1
KAE8056013.1	KAE8056013.1
XP_006366559.1	XP_006366559.1
XP_022974940.1	XP_022974940.1
XP_019191013.1	XP_019191013.1
XP_012849906.1	XP_012849906.1
XP_012849906.1	EYU26904.1
XP_028059417.1	XP_028059417.1
XP_028059417.1	THG18889.1
XP_022974942.1	XP_022974942.1
XP_022974660.1	XP_022974660.1
RAL54197.1	RAL54197.1
XP_027335905.1	XP_027335905.1
VVA89659.1	VVA89659.1
KZV38013.1	KZV38013.1
XP_010097012.1	XP_010097012.1
XP_010097012.1	EXB66639.1
EOY24973.1	EOY24973.1
XP_011037843.1	XP_011037843.1
XP_028054629.1	XP_028054629.1
XP_028054629.1	THG21473.1
XP_023876142.1	XP_023876142.1
RZC84887.1	RZC84887.1
PON42713.1	PON42713.1
XP_022924263.1	XP_022924263.1
XP_026441302.1	XP_026441302.1
XP_010457132.1	XP_010457132.1
XP_031259635.1	XP_031259635.1
XP_028117631.1	XP_028117631.1
XP_028117631.1	XP_028117632.1
XP_028117631.1	XP_028117633.1
XP_028117631.1	THF97763.1
OVA00841.1	OVA00841.1
XP_027335906.1	XP_027335906.1
XP_002320189.1	XP_002320189.1
XP_002320189.1	PNT03917.1
XP_030962275.1	XP_030962275.1
XP_004248451.1	XP_004248451.1
XP_026441342.1	XP_026441342.1
XP_026441342.1	RZC91320.1
XP_028109187.1	XP_028109187.1
KAB1215467.1	KAB1215467.1
KAB1215466.1	KAB1215466.1
ALO19887.1	ALO19887.1
PON45254.1	PON45254.1
PON67268.1	PON67268.1
BAG71125.1	BAG71125.1
BAG71125.1	BAH05016.1
XP_006428662.1	XP_006428662.1
XP_006428662.1	XP_006480474.1
XP_006428662.1	ESR41902.1
XP_023527086.1	XP_023527086.1
XP_028083158.1	XP_028083158.1
XP_023898879.1	XP_023898879.1
XP_023540105.1	XP_023540105.1
TXG50642.1	TXG50642.1
PIA49078.1	PIA49078.1
PON42712.1	PON42712.1
KDO53101.1	KDO53101.1
XP_027335907.1	XP_027335907.1
PON82465.1	PON82465.1
XP_022940881.1	XP_022940881.1
XP_006428661.1	XP_006428661.1
XP_006428661.1	ESR41901.1
NP_171646.1	NP_171646.1
NP_171646.1	Q8W4C2.1
NP_171646.1	AAL32746.1
NP_171646.1	AAO00939.1
NP_171646.1	AEE27281.1
NP_171646.1	AHL38977.1
NP_171646.1	OAP14484.1
PON67267.1	PON67267.1
XP_023538925.1	XP_023538925.1
XP_023539566.1	XP_023539566.1
XP_028116183.1	XP_028116183.1
XP_028116183.1	THF98665.1
NP_001322773.1	NP_001322773.1
NP_001322773.1	ANM60489.1
XP_017972637.1	XP_017972637.1
XP_022979637.1	XP_022979637.1
XP_010054859.1	XP_010054859.1
XP_010054859.1	KCW78153.1
XP_006480472.1	XP_006480472.1
XP_002273653.1	XP_002273653.1
PQM42555.1	PQM42555.1
XP_022773420.1	XP_022773420.1
XP_022773430.1	XP_022773430.1
XP_022924261.1	XP_022924261.1
XP_022924261.1	XP_022924262.1
XP_017420568.1	XP_017420568.1
XP_017420568.1	KOM42349.1
XP_017420568.1	BAT77472.1
RVW81306.1	RVW81306.1
KZV57672.1	KZV57672.1
XP_021630615.1	XP_021630615.1
XP_021630615.1	OAY59640.1
OTG12201.1	OTG12201.1
TEY60069.1	TEY60069.1
XP_008437917.1	XP_008437917.1
XP_008437917.1	KAA0048906.1
XP_009352454.1	XP_009352454.1
XP_004298887.1	XP_004298887.1
XP_022733338.1	XP_022733338.1
XP_015962411.1	XP_015962411.1
XP_015962411.1	XP_025696672.1
TXG50643.1	TXG50643.1
RYR60582.1	RYR60582.1
XP_030966638.1	XP_030966638.1
XP_022979636.1	XP_022979636.1
XP_004133820.1	XP_004133820.1
XP_004133820.1	KGN56441.1
XP_022962318.1	XP_022962318.1
PNY17877.1	PNY17877.1
PQM36760.1	PQM36760.1
XP_031111378.1	XP_031111378.1
KAB2632894.1	KAB2632894.1
PIA50732.1	PIA50732.1
GER48661.1	GER48661.1
XP_007221237.1	XP_007221237.1
XP_007221237.1	ONH89463.1
THG08086.1	THG08086.1
XP_021818667.1	XP_021818667.1
XP_030966515.1	XP_030966515.1
EFH65628.1	EFH65628.1
TEY88698.1	TEY88698.1
XP_021282804.1	XP_021282804.1
AAF97324.1	AAF97324.1
XP_023527084.1	XP_023527084.1
XP_023527084.1	XP_023527085.1
XP_023875154.1	XP_023875154.1
XP_031262995.1	XP_031262995.1
XP_023914549.1	XP_023914549.1
XP_022974954.1	XP_022974954.1
XP_010669272.1	XP_010669272.1
XP_023923919.1	XP_023923919.1
XP_023927464.1	XP_023927464.1
XP_007210088.2	XP_007210088.2
XP_007210088.2	ONI07379.1
PQM42556.1	PQM42556.1
XP_021818666.1	XP_021818666.1
XP_023876189.1	XP_023876189.1
PON70228.1	PON70228.1
KFK42529.1	KFK42529.1
XP_023905554.1	XP_023905554.1
XP_021818668.1	XP_021818668.1
RWV80402.1	RWV80402.1
PKA58963.1	PKA58963.1
VVA41615.1	VVA41615.1
VVA41615.1	VVA35699.1
XP_013444665.1	XP_013444665.1
XP_013444665.1	KEH18690.1
RHN39749.1	RHN39749.1
GAY55503.1	GAY55503.1
XP_009390686.1	XP_009390686.1
KAB2632893.1	KAB2632893.1
KDO53104.1	KDO53104.1
XP_016194286.1	XP_016194286.1
XP_016194286.1	XP_025649947.1
XP_030967543.1	XP_030967543.1
XP_006428663.1	XP_006428663.1
XP_006428663.1	ESR41903.1
XP_013444666.1	XP_013444666.1
XP_013444666.1	KEH18691.1
XP_013444666.1	RHN39750.1
BBH03455.1	BBH03455.1
BBH03455.1	VVA35877.1
XP_024173660.1	XP_024173660.1
XP_024173660.1	PRQ17465.1
OMO79698.1	OMO79698.1
XP_015887649.1	XP_015887649.1
XP_030967178.1	XP_030967178.1
XP_016548096.1	XP_016548096.1
KAE8709427.1	KAE8709427.1
XP_027942208.1	XP_027942208.1
XP_021818670.1	XP_021818670.1
KCW78154.1	KCW78154.1
XP_020688777.1	XP_020688777.1
XP_020688777.1	PKU75219.1
XP_024171487.1	XP_024171487.1
XP_024171487.1	PRQ17463.1
XP_023905565.1	XP_023905565.1
XP_016651183.1	XP_016651183.1
XP_006480475.3	XP_006480475.3
XP_015896245.2	XP_015896245.2
XP_009352389.1	XP_009352389.1
XP_015896385.1	XP_015896385.1
XP_020598869.1	XP_020598869.1
XP_007137358.1	XP_007137358.1
XP_007137358.1	ESW09352.1
XP_028959530.1	XP_028959530.1
XP_010556587.1	XP_010556587.1
XP_021818669.1	XP_021818669.1
XP_030962213.1	XP_030962213.1
XP_014498589.1	XP_014498589.1
XP_023927676.1	XP_023927676.1
XP_023905553.1	XP_023905553.1
PQM36756.1	PQM36756.1
XP_016651448.1	XP_016651448.1
XP_023923918.1	XP_023923918.1
XP_008233421.1	XP_008233421.1
XP_026387555.1	XP_026387555.1
XP_026387555.1	RZC61932.1
RZC91322.1	RZC91322.1
KNA21252.1	KNA21252.1
XP_028060824.1	XP_028060824.1
XP_028060824.1	THG18283.1
XP_010097013.1	XP_010097013.1
XP_010097013.1	EXB66640.1
XP_024935212.1	XP_024935212.1
XP_024935212.1	XP_024935213.1
TXG62573.1	TXG62573.1
XP_008776769.1	XP_008776769.1
XP_029125050.1	XP_029125050.1
XP_029125050.1	KYP40080.1
TKY68846.1	TKY68846.1
XP_021894852.1	XP_021894852.1
XP_027080544.1	XP_027080544.1
RZS21721.1	RZS21721.1
XP_027183221.1	XP_027183221.1
BBG97629.1	BBG97629.1
BBG97629.1	VVA23739.1
PQM42558.1	PQM42558.1
XP_007208773.1	XP_007208773.1
XP_007208773.1	ONI07380.1
OMO79697.1	OMO79697.1
XP_012086751.1	XP_012086751.1
XP_012086751.1	KDP25320.1
XP_021808075.1	XP_021808075.1
XP_004308317.1	XP_004308317.1
PQQ12479.1	PQQ12479.1
XP_029125049.1	XP_029125049.1
XP_030967080.1	XP_030967080.1
XP_030963914.1	XP_030963914.1
XP_023905005.1	XP_023905005.1
XP_023876282.1	XP_023876282.1
TQE01757.1	TQE01757.1
EYU26902.1	EYU26902.1
RYR16256.1	RYR16256.1
PRQ58413.1	PRQ58413.1
AFJ52927.1	AFJ52927.1
XP_030502948.1	XP_030502948.1
XP_018854221.1	XP_018854221.1
XP_018854221.1	XP_018854228.1
XP_015888996.1	XP_015888996.1
XP_007219620.1	XP_007219620.1
XP_007219620.1	ONI23368.1
XP_025625669.1	XP_025625669.1
XP_025625669.1	RYR75031.1
XP_027084191.1	XP_027084191.1
XP_008392435.2	XP_008392435.2
PNY12600.1	PNY12600.1
PON60902.1	PON60902.1
CDP12136.1	CDP12136.1
XP_004300860.1	XP_004300860.1
XP_023874385.1	XP_023874385.1
XP_021972741.1	XP_021972741.1
QCE16900.1	QCE16900.1
XP_007134372.1	XP_007134372.1
XP_007134372.1	ESW06366.1
AFJ52928.1	AFJ52928.1
KAB2608731.1	KAB2608731.1
KAB2620791.1	KAB2620791.1
XP_016186417.1	XP_016186417.1
XP_016186417.1	XP_025631652.1
XP_016186417.1	RYR24030.1
RYR75032.1	RYR75032.1
BBH03453.1	BBH03453.1
XP_021760344.1	XP_021760344.1
OMO79739.1	OMO79739.1
EOY24974.1	EOY24974.1
PON70230.1	PON70230.1
XP_010673995.1	XP_010673995.1
XP_021748457.1	XP_021748457.1
TKY66296.1	TKY66296.1
GAU20261.1	GAU20261.1
XP_017442389.1	XP_017442389.1
XP_017442389.1	KOM58562.1
XP_015962761.1	XP_015962761.1
XP_015962761.1	XP_025696667.1
XP_015962761.1	RYR60590.1
XP_015948064.1	XP_015948064.1
XP_011091686.1	XP_011091686.1
BAO45895.1	BAO45895.1
KZV21886.1	KZV21886.1
XP_023770174.1	XP_023770174.1
XP_023770174.1	PLY80569.1
XP_008392434.2	XP_008392434.2
AMQ26128.1	AMQ26128.1
XP_026437336.1	XP_026437336.1
XP_026437336.1	RZC90207.1
XP_015887635.1	XP_015887635.1
ADV71364.1	ADV71364.1
XP_029125051.1	XP_029125051.1
XP_015887659.1	XP_015887659.1
XP_027334237.1	XP_027334237.1
RZC43921.1	RZC43921.1
XP_021280374.1	XP_021280374.1
XP_018854234.1	XP_018854234.1
XP_030488881.1	XP_030488881.1
XP_027336070.1	XP_027336070.1
XP_026391414.1	XP_026391414.1
XP_026391414.1	RZC64695.1
PON70231.1	PON70231.1
GAU20262.1	GAU20262.1
Fe_72AC1_S64	BAP90368.1
Fe_72AC1_S64	Fe_72AC1_S64
AGU14145.1	AGU14145.1
TKY68848.1	TKY68848.1
OMP02956.1	OMP02956.1
XP_016194287.1	XP_016194287.1
XP_016194287.1	XP_025649946.1
XP_018853450.1	XP_018853450.1
ADV71365.1	ADV71365.1
OTG20252.1	OTG20252.1
XP_024176309.1	XP_024176309.1
XP_024176309.1	PRQ58412.1
XP_028240094.1	XP_028240094.1
XP_028240094.1	KHN04234.1
XP_028240094.1	RZC02507.1
PKA54088.1	PKA54088.1
XP_031263012.1	XP_031263012.1
XP_015887616.1	XP_015887616.1
XP_003626779.1	XP_003626779.1
XP_003626779.1	AET01255.1
XP_010669296.1	XP_010669296.1
XP_010669296.1	KMT20344.1
KAB2608864.1	KAB2608864.1
EXB37611.1	EXB37611.1
PON60901.1	PON60901.1
XP_026440398.1	XP_026440398.1
XP_026440398.1	RZC91798.1
XP_013443943.1	XP_013443943.1
XP_013443943.1	KEH17968.1
XP_024174915.1	XP_024174915.1
XP_024174915.1	PRQ17464.1
NP_001240993.1	NP_001240993.1
NP_001240993.1	ACU17700.1
NP_001240993.1	KRH48845.1
XP_028753435.1	XP_028753435.1
XP_028753435.1	XP_028753436.1
XP_028753435.1	XP_028753437.1
XP_028753434.1	XP_028753434.1
XP_020595172.1	XP_020595172.1
THU53535.1	THU53535.1
XP_028802185.1	XP_028802185.1
XP_020097900.1	XP_020097900.1
XP_020097900.1	OAY71013.1
XP_010925766.1	XP_010925766.1
XP_028753433.1	XP_028753433.1
XP_028802169.1	XP_028802169.1
XP_028802169.1	XP_028802176.1
ESR60210.1	ESR60210.1
XP_020230839.1	XP_020230839.1
GAU20264.1	GAU20264.1
KCW78152.1	KCW78152.1
XP_006446970.2	XP_006446970.2
XP_009404467.1	XP_009404467.1
GAU20270.1	GAU20270.1
XP_003521044.1	XP_003521044.1
XP_003521044.1	XP_028224964.1
